Sample;Dataset;Known IDH status;Predicted IDH status
GSM1514036;GSE61804;;pIDH-MUT
GSM1514037;GSE61804;;pIDH-MUT
GSM1514038;GSE61804;;pIDH-MUT
GSM1514039;GSE61804;;pIDH-WT
GSM1514040;GSE61804;;pIDH-WT
GSM1514041;GSE61804;;pIDH-WT
GSM1514042;GSE61804;;pIDH-WT
GSM1514043;GSE61804;;pIDH-WT
GSM1514044;GSE61804;;pIDH-WT
GSM1514045;GSE61804;;pIDH-WT
GSM1514046;GSE61804;;pIDH-WT
GSM1514048;GSE61804;;pIDH-WT
GSM1514049;GSE61804;;pIDH-WT
GSM1514050;GSE61804;;pIDH-WT
GSM1514051;GSE61804;;pIDH-WT
GSM1514052;GSE61804;;pIDH-WT
GSM1514053;GSE61804;;pIDH-WT
GSM1514054;GSE61804;;pIDH-WT
GSM1514055;GSE61804;;pIDH-WT
GSM1514056;GSE61804;;pIDH-WT
GSM1514057;GSE61804;;pIDH-WT
GSM1514058;GSE61804;;pIDH-WT
GSM1514059;GSE61804;;pIDH-WT
GSM1514060;GSE61804;;pIDH-WT
GSM1514061;GSE61804;;pIDH-WT
GSM1514062;GSE61804;;pIDH-WT
GSM1514063;GSE61804;;pIDH-WT
GSM1514064;GSE61804;;pIDH-WT
GSM1514065;GSE61804;;pIDH-WT
GSM1514066;GSE61804;;pIDH-WT
GSM1514067;GSE61804;;pIDH-WT
GSM1514068;GSE61804;;pIDH-WT
GSM1514069;GSE61804;;pIDH-MUT
GSM1514070;GSE61804;;pIDH-WT
GSM1514071;GSE61804;;pIDH-WT
GSM1514072;GSE61804;;pIDH-MUT
GSM1514074;GSE61804;;pIDH-MUT
GSM1514075;GSE61804;;pIDH-WT
GSM1514078;GSE61804;;pIDH-WT
GSM1514080;GSE61804;;pIDH-MUT
GSM1514081;GSE61804;;pIDH-WT
GSM1514082;GSE61804;;pIDH-WT
GSM1514083;GSE61804;;pIDH-MUT
GSM1514084;GSE61804;;pIDH-WT
GSM1514085;GSE61804;;pIDH-WT
GSM1514086;GSE61804;;pIDH-WT
GSM1514087;GSE61804;;pIDH-WT
GSM1514088;GSE61804;;pIDH-WT
GSM1514089;GSE61804;;pIDH-MUT
GSM1514090;GSE61804;;pIDH-WT
GSM1514091;GSE61804;;pIDH-MUT
GSM1514092;GSE61804;;pIDH-WT
GSM1514093;GSE61804;;pIDH-WT
GSM1514094;GSE61804;;pIDH-WT
GSM1514095;GSE61804;;pIDH-WT
GSM1514096;GSE61804;;pIDH-WT
GSM1514097;GSE61804;;pIDH-WT
GSM1514098;GSE61804;;pIDH-WT
GSM1514099;GSE61804;;pIDH-WT
GSM1514100;GSE61804;;pIDH-WT
GSM1514101;GSE61804;;pIDH-WT
GSM1514103;GSE61804;;pIDH-MUT
GSM1514104;GSE61804;;pIDH-WT
GSM1514105;GSE61804;;pIDH-MUT
GSM1514106;GSE61804;;pIDH-WT
GSM1514107;GSE61804;;pIDH-MUT
GSM1514109;GSE61804;;pIDH-WT
GSM1514110;GSE61804;;pIDH-WT
GSM1514113;GSE61804;;pIDH-WT
GSM1514114;GSE61804;;pIDH-WT
GSM1514115;GSE61804;;pIDH-WT
GSM1514116;GSE61804;;pIDH-MUT
GSM1514117;GSE61804;;pIDH-MUT
GSM1514118;GSE61804;;pIDH-WT
GSM1514119;GSE61804;;pIDH-WT
GSM1514120;GSE61804;;pIDH-WT
GSM1514121;GSE61804;;pIDH-WT
GSM1514122;GSE61804;;pIDH-MUT
GSM1514123;GSE61804;;pIDH-WT
GSM1514124;GSE61804;;pIDH-MUT
GSM1514125;GSE61804;;pIDH-WT
GSM1514127;GSE61804;;pIDH-MUT
GSM1514128;GSE61804;;pIDH-WT
GSM1514129;GSE61804;;pIDH-WT
GSM1514130;GSE61804;;pIDH-WT
GSM1514131;GSE61804;;pIDH-WT
GSM1514132;GSE61804;;pIDH-WT
GSM1514133;GSE61804;;pIDH-MUT
GSM1514134;GSE61804;;pIDH-WT
GSM1514135;GSE61804;;pIDH-WT
GSM1514136;GSE61804;;pIDH-WT
GSM1514137;GSE61804;;pIDH-WT
GSM1514138;GSE61804;;pIDH-MUT
GSM1514139;GSE61804;;pIDH-WT
GSM1514140;GSE61804;;pIDH-WT
GSM1514141;GSE61804;;pIDH-WT
GSM1514142;GSE61804;;pIDH-WT
GSM1514143;GSE61804;;pIDH-WT
GSM1514145;GSE61804;;pIDH-WT
GSM1514146;GSE61804;;pIDH-MUT
GSM1514148;GSE61804;;pIDH-WT
GSM1514149;GSE61804;;pIDH-WT
GSM1514150;GSE61804;;pIDH-WT
GSM1514151;GSE61804;;pIDH-WT
GSM1514153;GSE61804;;pIDH-MUT
GSM1514154;GSE61804;;pIDH-WT
GSM1514155;GSE61804;;pIDH-WT
GSM1514156;GSE61804;;pIDH-WT
GSM1514157;GSE61804;;pIDH-WT
GSM1514158;GSE61804;;pIDH-WT
GSM1514160;GSE61804;;pIDH-WT
GSM1514161;GSE61804;;pIDH-MUT
GSM1514163;GSE61804;;pIDH-WT
GSM1514164;GSE61804;;pIDH-WT
GSM1514165;GSE61804;;pIDH-WT
GSM1514166;GSE61804;;pIDH-WT
GSM1514167;GSE61804;;pIDH-WT
GSM1514168;GSE61804;;pIDH-WT
GSM1514169;GSE61804;;pIDH-WT
GSM1514170;GSE61804;;pIDH-WT
GSM1514171;GSE61804;;pIDH-WT
GSM1514172;GSE61804;;pIDH-WT
GSM1514173;GSE61804;;pIDH-WT
GSM1514174;GSE61804;;pIDH-WT
GSM1514175;GSE61804;;pIDH-MUT
GSM1514176;GSE61804;;pIDH-WT
GSM1514177;GSE61804;;pIDH-WT
GSM1514179;GSE61804;;pIDH-WT
GSM1514180;GSE61804;;pIDH-WT
GSM1514181;GSE61804;;pIDH-WT
GSM1514182;GSE61804;;pIDH-MUT
GSM1514183;GSE61804;;pIDH-WT
GSM1514184;GSE61804;;pIDH-WT
GSM1514185;GSE61804;;pIDH-WT
GSM1514186;GSE61804;;pIDH-MUT
GSM1514187;GSE61804;;pIDH-WT
GSM1514188;GSE61804;;pIDH-WT
GSM1514189;GSE61804;;pIDH-WT
GSM1514190;GSE61804;;pIDH-WT
GSM1514191;GSE61804;;pIDH-WT
GSM1514193;GSE61804;;pIDH-WT
GSM1514194;GSE61804;;pIDH-WT
GSM1514195;GSE61804;;pIDH-WT
GSM1514196;GSE61804;;pIDH-WT
GSM1514197;GSE61804;;pIDH-WT
GSM1514198;GSE61804;;pIDH-WT
GSM1514199;GSE61804;;pIDH-WT
GSM1514200;GSE61804;;pIDH-WT
GSM1514201;GSE61804;;pIDH-WT
GSM1514202;GSE61804;;pIDH-WT
GSM1514203;GSE61804;;pIDH-WT
GSM1514204;GSE61804;;pIDH-WT
GSM1514206;GSE61804;;pIDH-WT
GSM1514207;GSE61804;;pIDH-WT
GSM1514209;GSE61804;;pIDH-WT
GSM1514211;GSE61804;;pIDH-WT
GSM1514212;GSE61804;;pIDH-WT
GSM1514213;GSE61804;;pIDH-WT
GSM1514214;GSE61804;;pIDH-WT
GSM1514215;GSE61804;;pIDH-WT
GSM1514216;GSE61804;;pIDH-MUT
GSM1514217;GSE61804;;pIDH-MUT
GSM1514218;GSE61804;;pIDH-WT
GSM1514220;GSE61804;;pIDH-MUT
GSM1514222;GSE61804;;pIDH-WT
GSM1514223;GSE61804;;pIDH-WT
GSM1514224;GSE61804;;pIDH-WT
GSM1514225;GSE61804;;pIDH-WT
GSM1514226;GSE61804;;pIDH-WT
GSM1514227;GSE61804;;pIDH-WT
GSM1514228;GSE61804;;pIDH-WT
GSM1514229;GSE61804;;pIDH-WT
GSM1514230;GSE61804;;pIDH-WT
GSM1514231;GSE61804;;pIDH-WT
GSM1514232;GSE61804;;pIDH-WT
GSM1514233;GSE61804;;pIDH-WT
GSM1514234;GSE61804;;pIDH-WT
GSM1514235;GSE61804;;pIDH-WT
GSM1514236;GSE61804;;pIDH-WT
GSM1514237;GSE61804;;pIDH-WT
GSM1514238;GSE61804;;pIDH-WT
GSM1514239;GSE61804;;pIDH-WT
GSM1514240;GSE61804;;pIDH-WT
GSM1514242;GSE61804;;pIDH-WT
GSM1514243;GSE61804;;pIDH-WT
GSM1514244;GSE61804;;pIDH-WT
GSM1514246;GSE61804;;pIDH-WT
GSM1514247;GSE61804;;pIDH-WT
GSM1514248;GSE61804;;pIDH-WT
GSM1514249;GSE61804;;pIDH-WT
GSM1514251;GSE61804;;pIDH-WT
GSM1514252;GSE61804;;pIDH-MUT
GSM1514253;GSE61804;;pIDH-WT
GSM1514254;GSE61804;;pIDH-WT
GSM1514256;GSE61804;;pIDH-WT
GSM1514257;GSE61804;;pIDH-WT
GSM1514258;GSE61804;;pIDH-WT
GSM1514260;GSE61804;;pIDH-WT
GSM1514261;GSE61804;;pIDH-WT
GSM1514262;GSE61804;;pIDH-WT
GSM1514263;GSE61804;;pIDH-WT
GSM1514264;GSE61804;;pIDH-WT
GSM1514265;GSE61804;;pIDH-WT
GSM1514266;GSE61804;;pIDH-WT
GSM1514267;GSE61804;;pIDH-MUT
GSM1514268;GSE61804;;pIDH-WT
GSM1514269;GSE61804;;pIDH-MUT
GSM1514270;GSE61804;;pIDH-WT
GSM1514271;GSE61804;;pIDH-WT
GSM1514272;GSE61804;;pIDH-WT
GSM1514274;GSE61804;;pIDH-WT
GSM1514275;GSE61804;;pIDH-WT
GSM1514277;GSE61804;;pIDH-WT
GSM1514278;GSE61804;;pIDH-WT
GSM1514279;GSE61804;;pIDH-MUT
GSM1514280;GSE61804;;pIDH-WT
GSM1514281;GSE61804;;pIDH-WT
GSM1514282;GSE61804;;pIDH-WT
GSM1514283;GSE61804;;pIDH-MUT
GSM1514284;GSE61804;;pIDH-WT
GSM1514285;GSE61804;;pIDH-WT
GSM1514286;GSE61804;;pIDH-WT
GSM1514287;GSE61804;;pIDH-WT
GSM1514288;GSE61804;;pIDH-MUT
GSM1514289;GSE61804;;pIDH-WT
GSM1514290;GSE61804;;pIDH-WT
GSM1514292;GSE61804;;pIDH-WT
GSM1514293;GSE61804;;pIDH-WT
GSM1514295;GSE61804;;pIDH-MUT
GSM1514297;GSE61804;;pIDH-WT
GSM1514298;GSE61804;;pIDH-WT
GSM1514299;GSE61804;;pIDH-WT
GSM1514300;GSE61804;;pIDH-WT
GSM1514301;GSE61804;;pIDH-WT
GSM1514303;GSE61804;;pIDH-WT
GSM1514304;GSE61804;;pIDH-MUT
GSM1514305;GSE61804;;pIDH-WT
GSM1514306;GSE61804;;pIDH-WT
GSM1514307;GSE61804;;pIDH-WT
GSM1514308;GSE61804;;pIDH-MUT
GSM1514309;GSE61804;;pIDH-WT
GSM1514311;GSE61804;;pIDH-MUT
GSM1514312;GSE61804;;pIDH-MUT
GSM1514313;GSE61804;;pIDH-MUT
GSM1514314;GSE61804;;pIDH-WT
GSM1514315;GSE61804;;pIDH-MUT
GSM1514316;GSE61804;;pIDH-WT
GSM1514317;GSE61804;;pIDH-WT
GSM1514318;GSE61804;;pIDH-WT
GSM1514320;GSE61804;;pIDH-WT
GSM1514321;GSE61804;;pIDH-WT
GSM1514322;GSE61804;;pIDH-WT
GSM1514323;GSE61804;;pIDH-MUT
GSM1514324;GSE61804;;pIDH-WT
GSM1514326;GSE61804;;pIDH-WT
GSM1514327;GSE61804;;pIDH-WT
GSM1514328;GSE61804;;pIDH-WT
GSM1514329;GSE61804;;pIDH-WT
GSM1514330;GSE61804;;pIDH-WT
GSM1514331;GSE61804;;pIDH-WT
GSM1514332;GSE61804;;pIDH-MUT
GSM1514333;GSE61804;;pIDH-MUT
GSM1514334;GSE61804;;pIDH-WT
GSM1514335;GSE61804;;pIDH-MUT
GSM1514337;GSE61804;;pIDH-WT
GSM1514338;GSE61804;;pIDH-WT
GSM1514339;GSE61804;;pIDH-WT
GSM1514340;GSE61804;;pIDH-WT
GSM1514341;GSE61804;;pIDH-WT
GSM1514342;GSE61804;;pIDH-MUT
GSM1514343;GSE61804;;pIDH-MUT
GSM1514344;GSE61804;;pIDH-MUT
GSM1514345;GSE61804;;pIDH-WT
GSM1514347;GSE61804;;pIDH-WT
GSM1514348;GSE61804;;pIDH-WT
GSM1514349;GSE61804;;pIDH-WT
GSM1514350;GSE61804;;pIDH-WT
GSM1514351;GSE61804;;pIDH-WT
GSM1514352;GSE61804;;pIDH-WT
GSM1514353;GSE61804;;pIDH-WT
GSM1514354;GSE61804;;pIDH-MUT
GSM1514355;GSE61804;;pIDH-MUT
GSM1514356;GSE61804;;pIDH-WT
GSM158711;GSE6891;IDH-MUT;
GSM158712;GSE6891;IDH-WT;
GSM158713;GSE6891;IDH-WT;
GSM158714;GSE6891;IDH-WT;
GSM158715;GSE6891;IDH-MUT;
GSM158716;GSE6891;IDH-WT;
GSM158717;GSE6891;IDH-WT;
GSM158718;GSE6891;IDH-WT;
GSM158719;GSE6891;IDH-WT;
GSM158720;GSE6891;IDH-WT;
GSM158721;GSE6891;IDH-WT;
GSM158722;GSE6891;IDH-WT;
GSM158723;GSE6891;IDH-WT;
GSM158724;GSE6891;IDH-WT;
GSM158725;GSE6891;IDH-WT;
GSM158726;GSE6891;IDH-MUT;
GSM158727;GSE6891;IDH-MUT;
GSM158728;GSE6891;IDH-WT;
GSM158729;GSE6891;IDH-MUT;
GSM158730;GSE6891;IDH-WT;
GSM158731;GSE6891;IDH-WT;
GSM158732;GSE6891;IDH-WT;
GSM158733;GSE6891;IDH-MUT;
GSM158734;GSE6891;IDH-MUT;
GSM158735;GSE6891;IDH-WT;
GSM158736;GSE6891;IDH-WT;
GSM158737;GSE6891;IDH-MUT;
GSM158738;GSE6891;IDH-WT;
GSM158739;GSE6891;IDH-WT;
GSM158740;GSE6891;IDH-MUT;
GSM158741;GSE6891;IDH-WT;
GSM158742;GSE6891;IDH-WT;
GSM158743;GSE6891;IDH-WT;
GSM158744;GSE6891;IDH-WT;
GSM158745;GSE6891;IDH-WT;
GSM158746;GSE6891;IDH-WT;
GSM158747;GSE6891;IDH-WT;
GSM158748;GSE6891;IDH-WT;
GSM158749;GSE6891;IDH-WT;
GSM158750;GSE6891;IDH-WT;
GSM158751;GSE6891;IDH-WT;
GSM158752;GSE6891;IDH-WT;
GSM158753;GSE6891;IDH-WT;
GSM158754;GSE6891;IDH-WT;
GSM158755;GSE6891;IDH-WT;
GSM158756;GSE6891;IDH-WT;
GSM158757;GSE6891;IDH-WT;
GSM158758;GSE6891;IDH-WT;
GSM158759;GSE6891;IDH-WT;
GSM158760;GSE6891;IDH-WT;
GSM158761;GSE6891;IDH-WT;
GSM158762;GSE6891;IDH-WT;
GSM158763;GSE6891;IDH-MUT;
GSM158764;GSE6891;IDH-WT;
GSM158765;GSE6891;IDH-MUT;
GSM158766;GSE6891;IDH-WT;
GSM158767;GSE6891;IDH-MUT;
GSM158768;GSE6891;IDH-WT;
GSM158769;GSE6891;IDH-WT;
GSM158770;GSE6891;IDH-WT;
GSM158771;GSE6891;IDH-MUT;
GSM158772;GSE6891;IDH-WT;
GSM158773;GSE6891;IDH-WT;
GSM158774;GSE6891;IDH-WT;
GSM158775;GSE6891;IDH-WT;
GSM158776;GSE6891;IDH-WT;
GSM158777;GSE6891;IDH-WT;
GSM158778;GSE6891;IDH-WT;
GSM158779;GSE6891;IDH-WT;
GSM158780;GSE6891;IDH-WT;
GSM158781;GSE6891;IDH-WT;
GSM158782;GSE6891;IDH-WT;
GSM158783;GSE6891;IDH-WT;
GSM158784;GSE6891;IDH-WT;
GSM158785;GSE6891;IDH-WT;
GSM158786;GSE6891;IDH-WT;
GSM158787;GSE6891;IDH-WT;
GSM158788;GSE6891;IDH-WT;
GSM158789;GSE6891;IDH-WT;
GSM158790;GSE6891;IDH-MUT;
GSM158791;GSE6891;IDH-WT;
GSM158792;GSE6891;IDH-WT;
GSM158793;GSE6891;IDH-MUT;
GSM158794;GSE6891;IDH-WT;
GSM158795;GSE6891;IDH-WT;
GSM158796;GSE6891;IDH-WT;
GSM158797;GSE6891;IDH-WT;
GSM158798;GSE6891;IDH-WT;
GSM158799;GSE6891;IDH-WT;
GSM158800;GSE6891;IDH-WT;
GSM158801;GSE6891;IDH-WT;
GSM158802;GSE6891;IDH-WT;
GSM158803;GSE6891;IDH-WT;
GSM158804;GSE6891;IDH-WT;
GSM158805;GSE6891;IDH-WT;
GSM158806;GSE6891;IDH-WT;
GSM158807;GSE6891;IDH-WT;
GSM158808;GSE6891;IDH-WT;
GSM158809;GSE6891;IDH-WT;
GSM158810;GSE6891;IDH-WT;
GSM158811;GSE6891;IDH-WT;
GSM158812;GSE6891;IDH-WT;
GSM158813;GSE6891;IDH-WT;
GSM158814;GSE6891;IDH-WT;
GSM158815;GSE6891;IDH-MUT;
GSM158816;GSE6891;IDH-WT;
GSM158817;GSE6891;IDH-WT;
GSM158818;GSE6891;IDH-WT;
GSM158819;GSE6891;IDH-WT;
GSM158820;GSE6891;IDH-WT;
GSM158821;GSE6891;IDH-WT;
GSM158822;GSE6891;IDH-WT;
GSM158823;GSE6891;IDH-WT;
GSM158824;GSE6891;IDH-WT;
GSM158825;GSE6891;IDH-MUT;
GSM158826;GSE6891;IDH-WT;
GSM158827;GSE6891;IDH-WT;
GSM158828;GSE6891;IDH-WT;
GSM158829;GSE6891;IDH-WT;
GSM158830;GSE6891;IDH-WT;
GSM158831;GSE6891;IDH-WT;
GSM158832;GSE6891;IDH-WT;
GSM158833;GSE6891;IDH-WT;
GSM158834;GSE6891;IDH-WT;
GSM158835;GSE6891;IDH-WT;
GSM158836;GSE6891;IDH-WT;
GSM158837;GSE6891;IDH-WT;
GSM158838;GSE6891;IDH-WT;
GSM158839;GSE6891;IDH-WT;
GSM158840;GSE6891;IDH-WT;
GSM158841;GSE6891;IDH-WT;
GSM158842;GSE6891;IDH-WT;
GSM158843;GSE6891;IDH-MUT;
GSM158844;GSE6891;IDH-WT;
GSM158845;GSE6891;IDH-MUT;
GSM158846;GSE6891;IDH-WT;
GSM158847;GSE6891;IDH-WT;
GSM158848;GSE6891;IDH-WT;
GSM158849;GSE6891;IDH-WT;
GSM158850;GSE6891;IDH-WT;
GSM158851;GSE6891;IDH-WT;
GSM158852;GSE6891;IDH-WT;
GSM158853;GSE6891;IDH-WT;
GSM158854;GSE6891;IDH-WT;
GSM158855;GSE6891;IDH-WT;
GSM158856;GSE6891;IDH-WT;
GSM158857;GSE6891;IDH-WT;
GSM158858;GSE6891;IDH-WT;
GSM158859;GSE6891;IDH-WT;
GSM158860;GSE6891;IDH-WT;
GSM158861;GSE6891;IDH-WT;
GSM158862;GSE6891;IDH-WT;
GSM158863;GSE6891;IDH-WT;
GSM158864;GSE6891;IDH-WT;
GSM158865;GSE6891;IDH-MUT;
GSM158866;GSE6891;IDH-WT;
GSM158867;GSE6891;IDH-WT;
GSM158868;GSE6891;IDH-WT;
GSM158869;GSE6891;IDH-WT;
GSM158870;GSE6891;IDH-MUT;
GSM158871;GSE6891;IDH-MUT;
GSM158872;GSE6891;IDH-WT;
GSM158873;GSE6891;IDH-WT;
GSM158874;GSE6891;IDH-MUT;
GSM158875;GSE6891;IDH-WT;
GSM158876;GSE6891;IDH-WT;
GSM158877;GSE6891;IDH-WT;
GSM158878;GSE6891;IDH-WT;
GSM158879;GSE6891;IDH-WT;
GSM158880;GSE6891;IDH-WT;
GSM158881;GSE6891;IDH-WT;
GSM158882;GSE6891;IDH-WT;
GSM158883;GSE6891;IDH-WT;
GSM158884;GSE6891;IDH-WT;
GSM158885;GSE6891;IDH-WT;
GSM158886;GSE6891;IDH-WT;
GSM158887;GSE6891;IDH-WT;
GSM158888;GSE6891;IDH-WT;
GSM158889;GSE6891;IDH-MUT;
GSM158890;GSE6891;IDH-WT;
GSM158891;GSE6891;IDH-WT;
GSM158892;GSE6891;IDH-WT;
GSM158893;GSE6891;IDH-MUT;
GSM158894;GSE6891;IDH-MUT;
GSM158895;GSE6891;IDH-WT;
GSM158896;GSE6891;IDH-MUT;
GSM158897;GSE6891;IDH-WT;
GSM158898;GSE6891;IDH-WT;
GSM158899;GSE6891;IDH-MUT;
GSM158900;GSE6891;IDH-WT;
GSM158901;GSE6891;IDH-WT;
GSM158902;GSE6891;IDH-WT;
GSM158903;GSE6891;IDH-WT;
GSM158904;GSE6891;IDH-WT;
GSM158905;GSE6891;IDH-WT;
GSM158906;GSE6891;IDH-WT;
GSM158907;GSE6891;IDH-WT;
GSM158908;GSE6891;IDH-WT;
GSM158909;GSE6891;IDH-MUT;
GSM158910;GSE6891;IDH-WT;
GSM158911;GSE6891;IDH-WT;
GSM158912;GSE6891;IDH-WT;
GSM158913;GSE6891;IDH-MUT;
GSM158914;GSE6891;IDH-WT;
GSM158915;GSE6891;IDH-WT;
GSM158916;GSE6891;IDH-MUT;
GSM158917;GSE6891;IDH-WT;
GSM158918;GSE6891;IDH-WT;
GSM158919;GSE6891;IDH-WT;
GSM158920;GSE6891;IDH-WT;
GSM158921;GSE6891;IDH-WT;
GSM158922;GSE6891;IDH-WT;
GSM158923;GSE6891;IDH-WT;
GSM158924;GSE6891;IDH-WT;
GSM158925;GSE6891;IDH-WT;
GSM158926;GSE6891;IDH-WT;
GSM158927;GSE6891;IDH-WT;
GSM158928;GSE6891;IDH-WT;
GSM158929;GSE6891;IDH-WT;
GSM158930;GSE6891;IDH-MUT;
GSM158931;GSE6891;IDH-WT;
GSM158932;GSE6891;IDH-WT;
GSM158933;GSE6891;IDH-WT;
GSM158934;GSE6891;IDH-WT;
GSM158935;GSE6891;IDH-WT;
GSM158936;GSE6891;IDH-WT;
GSM158937;GSE6891;IDH-WT;
GSM158938;GSE6891;IDH-WT;
GSM158939;GSE6891;;pIDH-WT
GSM158940;GSE6891;IDH-WT;
GSM158941;GSE6891;IDH-WT;
GSM158942;GSE6891;IDH-WT;
GSM158943;GSE6891;IDH-WT;
GSM158944;GSE6891;IDH-WT;
GSM158945;GSE6891;IDH-WT;
GSM158946;GSE6891;IDH-WT;
GSM158947;GSE6891;IDH-MUT;
GSM158948;GSE6891;IDH-WT;
GSM158949;GSE6891;IDH-WT;
GSM158950;GSE6891;IDH-WT;
GSM158951;GSE6891;IDH-MUT;
GSM158952;GSE6891;IDH-WT;
GSM158953;GSE6891;IDH-MUT;
GSM158954;GSE6891;IDH-WT;
GSM158955;GSE6891;IDH-WT;
GSM158956;GSE6891;IDH-WT;
GSM158957;GSE6891;IDH-MUT;
GSM158958;GSE6891;IDH-WT;
GSM158959;GSE6891;IDH-WT;
GSM158960;GSE6891;IDH-WT;
GSM158961;GSE6891;IDH-WT;
GSM158962;GSE6891;IDH-WT;
GSM158963;GSE6891;IDH-WT;
GSM158964;GSE6891;IDH-WT;
GSM158965;GSE6891;IDH-WT;
GSM158966;GSE6891;IDH-WT;
GSM158967;GSE6891;IDH-WT;
GSM158968;GSE6891;IDH-WT;
GSM158969;GSE6891;IDH-WT;
GSM158970;GSE6891;IDH-WT;
GSM158971;GSE6891;IDH-WT;
GSM158972;GSE6891;IDH-WT;
GSM158973;GSE6891;IDH-WT;
GSM158974;GSE6891;IDH-WT;
GSM158975;GSE6891;IDH-WT;
GSM158976;GSE6891;IDH-WT;
GSM158977;GSE6891;IDH-WT;
GSM158978;GSE6891;IDH-WT;
GSM158979;GSE6891;IDH-WT;
GSM158980;GSE6891;IDH-WT;
GSM158981;GSE6891;IDH-WT;
GSM158982;GSE6891;IDH-WT;
GSM158983;GSE6891;IDH-WT;
GSM158984;GSE6891;IDH-WT;
GSM158985;GSE6891;IDH-WT;
GSM158986;GSE6891;IDH-WT;
GSM158987;GSE6891;IDH-WT;
GSM158988;GSE6891;IDH-WT;
GSM158989;GSE6891;IDH-WT;
GSM158990;GSE6891;IDH-WT;
GSM158991;GSE6891;IDH-WT;
GSM158992;GSE6891;IDH-MUT;
GSM158993;GSE6891;IDH-WT;
GSM158994;GSE6891;IDH-WT;
GSM158995;GSE6891;IDH-WT;
GSM158996;GSE6891;IDH-MUT;
GSM158997;GSE6891;IDH-MUT;
GSM158998;GSE6891;IDH-WT;
GSM158999;GSE6891;IDH-WT;
GSM159000;GSE6891;IDH-WT;
GSM159001;GSE6891;IDH-WT;
GSM159002;GSE6891;IDH-MUT;
GSM159003;GSE6891;IDH-WT;
GSM159004;GSE6891;IDH-MUT;
GSM159005;GSE6891;IDH-WT;
GSM159006;GSE6891;IDH-WT;
GSM159007;GSE6891;IDH-WT;
GSM159008;GSE6891;IDH-WT;
GSM159009;GSE6891;IDH-MUT;
GSM159010;GSE6891;IDH-WT;
GSM159011;GSE6891;IDH-MUT;
GSM159012;GSE6891;IDH-WT;
GSM159013;GSE6891;IDH-MUT;
GSM159014;GSE6891;IDH-MUT;
GSM159015;GSE6891;IDH-WT;
GSM159016;GSE6891;IDH-WT;
GSM159017;GSE6891;IDH-WT;
GSM159018;GSE6891;IDH-WT;
GSM159019;GSE6891;IDH-WT;
GSM159020;GSE6891;IDH-WT;
GSM159021;GSE6891;IDH-MUT;
GSM159022;GSE6891;IDH-WT;
GSM159023;GSE6891;IDH-WT;
GSM159024;GSE6891;IDH-WT;
GSM159025;GSE6891;IDH-WT;
GSM159026;GSE6891;IDH-WT;
GSM159027;GSE6891;IDH-MUT;
GSM159028;GSE6891;IDH-WT;
GSM159029;GSE6891;IDH-WT;
GSM159030;GSE6891;IDH-MUT;
GSM159031;GSE6891;IDH-WT;
GSM159032;GSE6891;IDH-WT;
GSM159033;GSE6891;IDH-WT;
GSM159034;GSE6891;IDH-WT;
GSM159035;GSE6891;IDH-WT;
GSM159036;GSE6891;IDH-WT;
GSM159037;GSE6891;IDH-WT;
GSM159038;GSE6891;IDH-WT;
GSM159039;GSE6891;IDH-WT;
GSM159040;GSE6891;IDH-WT;
GSM159041;GSE6891;IDH-WT;
GSM159042;GSE6891;IDH-WT;
GSM159043;GSE6891;IDH-MUT;
GSM159044;GSE6891;IDH-WT;
GSM159045;GSE6891;IDH-WT;
GSM159046;GSE6891;IDH-WT;
GSM159047;GSE6891;IDH-MUT;
GSM159048;GSE6891;IDH-WT;
GSM159049;GSE6891;IDH-WT;
GSM159050;GSE6891;IDH-WT;
GSM159051;GSE6891;IDH-WT;
GSM159052;GSE6891;IDH-WT;
GSM159053;GSE6891;IDH-WT;
GSM159054;GSE6891;IDH-MUT;
GSM159055;GSE6891;IDH-WT;
GSM159056;GSE6891;IDH-WT;
GSM159057;GSE6891;IDH-WT;
GSM159058;GSE6891;IDH-WT;
GSM159059;GSE6891;IDH-WT;
GSM159060;GSE6891;IDH-WT;
GSM159061;GSE6891;IDH-WT;
GSM159062;GSE6891;IDH-WT;
GSM159063;GSE6891;IDH-WT;
GSM159064;GSE6891;IDH-WT;
GSM159065;GSE6891;IDH-MUT;
GSM159066;GSE6891;IDH-MUT;
GSM159067;GSE6891;IDH-WT;
GSM159068;GSE6891;IDH-WT;
GSM159069;GSE6891;IDH-WT;
GSM159070;GSE6891;IDH-WT;
GSM159071;GSE6891;IDH-WT;
GSM159072;GSE6891;IDH-WT;
GSM159073;GSE6891;IDH-WT;
GSM159074;GSE6891;IDH-WT;
GSM159075;GSE6891;IDH-WT;
GSM159076;GSE6891;IDH-WT;
GSM159077;GSE6891;IDH-WT;
GSM159078;GSE6891;IDH-WT;
GSM159079;GSE6891;IDH-MUT;
GSM159080;GSE6891;IDH-WT;
GSM159081;GSE6891;IDH-WT;
GSM159082;GSE6891;;pIDH-WT
GSM159083;GSE6891;;pIDH-WT
GSM159084;GSE6891;IDH-WT;
GSM159085;GSE6891;IDH-WT;
GSM159086;GSE6891;IDH-WT;
GSM159087;GSE6891;IDH-WT;
GSM159088;GSE6891;IDH-WT;
GSM159089;GSE6891;IDH-WT;
GSM159090;GSE6891;IDH-WT;
GSM159091;GSE6891;IDH-WT;
GSM159092;GSE6891;IDH-WT;
